Step,Node,Series,ElapsedTime,EpochTime,CPUFrequency,CPUTime,CPUUtilization,RSS,VMSize,Pages,ReadMB,WriteMB
-1,r4858666-n911952,0,42940,1611661119,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,42950,1611661129,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,42960,1611661139,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,42970,1611661149,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,42980,1611661159,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,42990,1611661169,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43000,1611661179,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43010,1611661189,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43020,1611661199,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43030,1611661209,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43040,1611661219,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43050,1611661229,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43060,1611661239,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43070,1611661249,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43080,1611661259,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43090,1611661269,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43100,1611661279,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43110,1611661289,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43120,1611661299,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43130,1611661309,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43140,1611661319,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43150,1611661329,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43160,1611661339,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43170,1611661349,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43180,1611661359,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43190,1611661369,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43200,1611661379,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43210,1611661389,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43220,1611661399,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43230,1611661409,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43240,1611661419,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43250,1611661429,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43260,1611661439,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43270,1611661449,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43280,1611661459,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43290,1611661469,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43300,1611661479,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43310,1611661489,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43320,1611661499,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43330,1611661509,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43340,1611661519,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43350,1611661529,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43360,1611661539,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43370,1611661549,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43380,1611661559,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43390,1611661569,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43400,1611661579,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43410,1611661589,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43420,1611661599,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43430,1611661609,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43440,1611661619,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43450,1611661629,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43460,1611661639,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43470,1611661649,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43480,1611661659,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43490,1611661669,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43500,1611661679,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43510,1611661689,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43520,1611661699,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43530,1611661709,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43540,1611661719,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43550,1611661729,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43560,1611661739,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43570,1611661749,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43580,1611661759,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43590,1611661769,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43600,1611661779,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43610,1611661789,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43620,1611661799,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43630,1611661809,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43640,1611661819,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43650,1611661829,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43660,1611661839,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43670,1611661849,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43680,1611661859,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43690,1611661869,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43700,1611661879,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43710,1611661889,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43720,1611661899,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43730,1611661909,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43740,1611661919,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43750,1611661929,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43760,1611661939,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43770,1611661949,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43780,1611661959,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43790,1611661969,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43800,1611661979,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43810,1611661989,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43820,1611661999,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43830,1611662009,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43840,1611662019,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43850,1611662029,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43860,1611662039,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43870,1611662049,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43880,1611662059,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43890,1611662069,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43900,1611662079,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43910,1611662089,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43920,1611662099,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43930,1611662109,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43940,1611662119,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43950,1611662129,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43960,1611662139,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43970,1611662149,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43980,1611662159,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,43990,1611662169,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44000,1611662179,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44010,1611662189,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44020,1611662199,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44030,1611662209,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44040,1611662219,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44050,1611662229,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44060,1611662239,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44070,1611662249,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44080,1611662259,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44090,1611662269,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44100,1611662279,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44110,1611662289,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44120,1611662299,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44130,1611662309,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44140,1611662319,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44150,1611662329,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44160,1611662339,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44170,1611662349,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44180,1611662359,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44190,1611662369,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44200,1611662379,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44210,1611662389,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44220,1611662399,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44230,1611662409,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44240,1611662419,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44250,1611662429,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44260,1611662439,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44270,1611662449,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44280,1611662459,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44290,1611662469,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44300,1611662479,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44310,1611662489,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44320,1611662499,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44330,1611662509,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44340,1611662519,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44350,1611662529,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44360,1611662539,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44370,1611662549,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44380,1611662559,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44390,1611662569,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44400,1611662579,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44410,1611662589,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44420,1611662599,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44430,1611662609,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44440,1611662619,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44450,1611662629,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44460,1611662639,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44470,1611662649,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44480,1611662659,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44490,1611662669,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44500,1611662679,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44510,1611662689,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44520,1611662699,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44530,1611662709,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44540,1611662719,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44550,1611662729,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44560,1611662739,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44570,1611662749,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44580,1611662759,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44590,1611662769,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44600,1611662779,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44610,1611662789,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44620,1611662799,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44630,1611662809,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44640,1611662819,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44650,1611662829,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44660,1611662839,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44670,1611662849,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44680,1611662859,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44690,1611662869,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44700,1611662879,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44710,1611662889,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44720,1611662899,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44730,1611662909,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44740,1611662919,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44750,1611662929,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44760,1611662939,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44770,1611662949,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44780,1611662959,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44790,1611662969,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44800,1611662979,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44810,1611662989,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44820,1611662999,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44830,1611663009,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44840,1611663019,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44850,1611663029,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44860,1611663039,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44870,1611663049,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44880,1611663059,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44890,1611663069,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44900,1611663079,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44910,1611663089,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44920,1611663099,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44930,1611663109,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44940,1611663119,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44950,1611663129,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44960,1611663139,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44970,1611663149,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44980,1611663159,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,44990,1611663169,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45000,1611663179,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45010,1611663189,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45020,1611663199,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45030,1611663209,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45040,1611663219,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45050,1611663229,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45060,1611663239,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45070,1611663249,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45080,1611663259,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45090,1611663269,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45100,1611663279,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45110,1611663289,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45120,1611663299,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45130,1611663309,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45140,1611663319,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45150,1611663329,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45160,1611663339,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45170,1611663349,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45180,1611663359,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45190,1611663369,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45200,1611663379,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45210,1611663389,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45220,1611663399,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45230,1611663409,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45240,1611663419,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45250,1611663429,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45260,1611663439,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45270,1611663449,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45280,1611663459,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45290,1611663469,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45300,1611663479,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45310,1611663489,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45320,1611663499,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45330,1611663509,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45340,1611663519,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45350,1611663529,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45360,1611663539,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45370,1611663549,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45380,1611663559,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45390,1611663569,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45400,1611663579,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45410,1611663589,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45420,1611663599,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45430,1611663609,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45440,1611663619,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45450,1611663629,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45460,1611663639,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45470,1611663649,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45480,1611663659,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45490,1611663669,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45500,1611663679,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45510,1611663689,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45520,1611663699,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45530,1611663709,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45540,1611663719,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45550,1611663729,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45560,1611663739,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45570,1611663749,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45580,1611663759,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45590,1611663769,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45600,1611663779,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45610,1611663789,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45620,1611663799,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45630,1611663809,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45640,1611663819,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45650,1611663829,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45660,1611663839,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45670,1611663849,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45680,1611663859,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45690,1611663869,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45700,1611663879,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45710,1611663889,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45720,1611663899,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45730,1611663909,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45740,1611663919,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45750,1611663929,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45760,1611663939,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45770,1611663949,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45780,1611663959,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45790,1611663969,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45800,1611663979,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45810,1611663989,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45820,1611663999,3403,0.0,0.0,832,7776,0,0.0,0.0
-1,r4858666-n911952,0,45830,1611664009,3403,0.0,0.0,832,7776,0,0.0,0.0
